Year,Reporter,Partner,Sector Group,Export Value,Import Value,Total Trade Volume
2020,Switzerland,Switzerland,Sector_5,2605.91,2819.98,5425.889999999999
2020,Switzerland,Switzerland,Sector_6,2399.5299999999997,2193.27,4592.8
2020,Switzerland,Switzerland,Sector_7,3335.5299999999997,3239.46,6574.99
2020,Switzerland,Switzerland,Sector_8,2831.39,3182.87,6014.26
2020,Switzerland,Thailand,Sector_1,3280.12,3103.54,6383.66
2020,Switzerland,Thailand,Sector_2,3483.43,3070.41,6553.84
2020,Switzerland,Thailand,Sector_3,2613.86,2847.97,5461.83
2020,Switzerland,Thailand,Sector_4,2911.09,2600.98,5512.07
2020,Switzerland,Thailand,Sector_5,3416.4300000000003,3024.7799999999997,6441.21
2020,Switzerland,Thailand,Sector_6,3132.89,3057.1,6189.99
2020,Switzerland,Thailand,Sector_7,2762.42,2903.6800000000003,5666.1
2020,Switzerland,Thailand,Sector_8,2872.47,2960.77,5833.24
2020,Switzerland,United Arab Emirates,Sector_1,3036.74,3387.01,6423.75
2020,Switzerland,United Arab Emirates,Sector_2,2980.0299999999997,2842.9700000000003,5823.0
2020,Switzerland,United Arab Emirates,Sector_3,2480.65,2846.95,5327.6
2020,Switzerland,United Arab Emirates,Sector_4,2886.84,3116.5,6003.34
2020,Switzerland,United Arab Emirates,Sector_5,2932.09,3101.26,6033.35
2020,Switzerland,United Arab Emirates,Sector_6,3311.6800000000003,2950.6800000000003,6262.360000000001
2020,Switzerland,United Arab Emirates,Sector_7,3152.6800000000003,3143.8199999999997,6296.5
2020,Switzerland,United Arab Emirates,Sector_8,3392.2200000000003,3392.61,6784.83
2020,Switzerland,United States,Sector_1,3165.24,3343.73,6508.969999999999
2020,Switzerland,United States,Sector_2,3262.5,2937.39,6199.89
2020,Switzerland,United States,Sector_3,3001.05,3231.9500000000003,6233.0
2020,Switzerland,United States,Sector_4,2828.75,2522.4,5351.15
2020,Switzerland,United States,Sector_5,3086.21,3119.09,6205.3
2020,Switzerland,United States,Sector_6,3284.49,3135.73,6420.22
2020,Switzerland,United States,Sector_7,2721.43,2775.15,5496.58
2020,Switzerland,United States,Sector_8,3218.62,3563.4900000000002,6782.11
2020,Switzerland,Vietnam,Sector_1,3104.0,3195.04,6299.04
2020,Switzerland,Vietnam,Sector_2,3370.09,3057.3,6427.39
2020,Switzerland,Vietnam,Sector_3,2498.92,2417.36,4916.280000000001
2020,Switzerland,Vietnam,Sector_4,3168.91,3053.83,6222.74
2020,Switzerland,Vietnam,Sector_5,3695.3,3349.27,7044.57
2020,Switzerland,Vietnam,Sector_6,2696.31,2866.23,5562.54
2020,Switzerland,Vietnam,Sector_7,2999.68,3063.41,6063.09
2020,Switzerland,Vietnam,Sector_8,3421.2,3626.37,7047.57
2020,Thailand,Australia,Sector_1,2893.65,2876.24,5769.89
2020,Thailand,Australia,Sector_2,2356.0,2387.58,4743.58
2020,Thailand,Australia,Sector_3,2681.61,2785.02,5466.63
2020,Thailand,Australia,Sector_4,2787.32,2777.17,5564.49
2020,Thailand,Australia,Sector_5,2912.61,3000.57,5913.18
2020,Thailand,Australia,Sector_6,2959.9300000000003,2539.19,5499.12
2020,Thailand,Australia,Sector_7,2698.59,2424.59,5123.18
2020,Thailand,Australia,Sector_8,2906.3100000000004,2824.3599999999997,5730.67
2020,Thailand,France,Sector_1,2665.91,2596.35,5262.26
2020,Thailand,France,Sector_2,3388.24,3290.55,6678.79
2020,Thailand,France,Sector_3,2909.38,3046.89,5956.27
2020,Thailand,France,Sector_4,2982.02,3186.42,6168.44
2020,Thailand,France,Sector_5,3304.95,3696.1,7001.049999999999
2020,Thailand,France,Sector_6,2857.56,2926.91,5784.47
2020,Thailand,France,Sector_7,3061.96,3200.02,6261.98
2020,Thailand,France,Sector_8,2415.88,2628.96,5044.84
2020,Thailand,Germany,Sector_1,2900.91,2764.59,5665.5
2020,Thailand,Germany,Sector_2,2528.0099999999998,2912.75,5440.76
2020,Thailand,Germany,Sector_3,2651.5299999999997,2689.83,5341.360000000001
2020,Thailand,Germany,Sector_4,3280.41,2983.99,6264.4
2020,Thailand,Germany,Sector_5,2558.71,2571.81,5130.52
2020,Thailand,Germany,Sector_6,3167.88,2998.4,6166.28
2020,Thailand,Germany,Sector_7,2460.49,2525.38,4985.87
2020,Thailand,Germany,Sector_8,2576.09,2929.62,5505.71
2020,Thailand,"Hong Kong, China",Sector_1,3866.16,3429.78,7295.9400000000005
2020,Thailand,"Hong Kong, China",Sector_2,3320.68,2708.38,6029.0599999999995
2020,Thailand,"Hong Kong, China",Sector_3,3188.9,3662.17,6851.07
2020,Thailand,"Hong Kong, China",Sector_4,2416.4700000000003,2543.02,4959.49
2020,Thailand,"Hong Kong, China",Sector_5,3108.29,3047.5,6155.79
2020,Thailand,"Hong Kong, China",Sector_6,3795.0699999999997,3726.41,7521.48
2020,Thailand,"Hong Kong, China",Sector_7,3855.76,3781.02,7636.78
2020,Thailand,"Hong Kong, China",Sector_8,2799.9,3146.99,5946.89
2020,Thailand,India,Sector_1,3344.2799999999997,3743.34,7087.62
2020,Thailand,India,Sector_2,2715.01,2940.23,5655.24
2020,Thailand,India,Sector_3,2386.58,2495.01,4881.59
2020,Thailand,India,Sector_4,3232.87,3216.65,6449.5199999999995
2020,Thailand,India,Sector_5,3244.13,3031.8900000000003,6276.02
2020,Thailand,India,Sector_6,3249.11,3328.96,6578.07
2020,Thailand,India,Sector_7,2902.44,2948.0499999999997,5850.49
2020,Thailand,India,Sector_8,2732.56,2673.4300000000003,5405.99
2020,Thailand,Indonesia,Sector_1,3182.7200000000003,3586.15,6768.87
2020,Thailand,Indonesia,Sector_2,2843.2200000000003,2878.71,5721.93
2020,Thailand,Indonesia,Sector_3,2891.83,2733.59,5625.42
2020,Thailand,Indonesia,Sector_4,2957.2599999999998,3220.5899999999997,6177.85
2020,Thailand,Indonesia,Sector_5,2533.66,2680.78,5214.44
2020,Thailand,Indonesia,Sector_6,3281.0099999999998,2807.96,6088.969999999999
2020,Thailand,Indonesia,Sector_7,2747.46,2887.76,5635.22
2020,Thailand,Indonesia,Sector_8,3194.29,3531.5099999999998,6725.8
2020,Thailand,Japan,Sector_1,2953.7400000000002,2936.76,5890.5
2020,Thailand,Japan,Sector_2,3512.56,3322.96,6835.52
2020,Thailand,Japan,Sector_3,3376.44,2984.46,6360.9
2020,Thailand,Japan,Sector_4,3032.77,2814.26,5847.03
2020,Thailand,Japan,Sector_5,2827.35,2781.49,5608.84
2020,Thailand,Japan,Sector_6,3014.97,3259.79,6274.76
2020,Thailand,Japan,Sector_7,3227.88,3021.9399999999996,6249.82
2020,Thailand,Japan,Sector_8,2567.17,2722.0699999999997,5289.24
2020,Thailand,"Korea, Rep.",Sector_1,2489.17,3075.09,5564.26
2020,Thailand,"Korea, Rep.",Sector_2,3013.33,2958.08,5971.41
2020,Thailand,"Korea, Rep.",Sector_3,2825.68,2955.5,5781.18
2020,Thailand,"Korea, Rep.",Sector_4,3552.3599999999997,3005.1,6557.46
2020,Thailand,"Korea, Rep.",Sector_5,3565.83,3481.63,7047.46
2020,Thailand,"Korea, Rep.",Sector_6,2567.7999999999997,2729.65,5297.45
2020,Thailand,"Korea, Rep.",Sector_7,3410.76,3331.85,6742.610000000001
2020,Thailand,"Korea, Rep.",Sector_8,2528.08,3026.22,5554.3
2020,Thailand,Malaysia,Sector_1,2448.91,2800.41,5249.32
2020,Thailand,Malaysia,Sector_2,3366.7,3362.42,6729.120000000001
2020,Thailand,Malaysia,Sector_3,2945.1800000000003,2912.7799999999997,5857.96
2020,Thailand,Malaysia,Sector_4,2311.44,2487.27,4798.71
2020,Thailand,Malaysia,Sector_5,3099.87,2845.76,5945.63
2020,Thailand,Malaysia,Sector_6,2615.27,2924.0,5539.27
2020,Thailand,Malaysia,Sector_7,2864.76,2988.32,5853.08
2020,Thailand,Malaysia,Sector_8,3124.8,2952.71,6077.51
2020,Thailand,Netherlands,Sector_1,3305.42,3612.71,6918.13
2020,Thailand,Netherlands,Sector_2,2933.04,2792.34,5725.38
2020,Thailand,Netherlands,Sector_3,2971.96,3542.63,6514.59
2020,Thailand,Netherlands,Sector_4,3257.19,3576.21,6833.4
2020,Thailand,Netherlands,Sector_5,3852.7,3555.88,7408.58
2020,Thailand,Netherlands,Sector_6,3013.8199999999997,2908.42,5922.24
2020,Thailand,Netherlands,Sector_7,2775.36,3110.67,5886.03
2020,Thailand,Netherlands,Sector_8,3237.96,3382.31,6620.27
2020,Thailand,Philippines,Sector_1,2904.58,2735.6899999999996,5640.27
2020,Thailand,Philippines,Sector_2,3046.91,3281.22,6328.13
2020,Thailand,Philippines,Sector_3,2715.82,2358.55,5074.37
2020,Thailand,Philippines,Sector_4,2718.62,2736.6,5455.22
2020,Thailand,Philippines,Sector_5,2783.21,2953.69,5736.9
2020,Thailand,Philippines,Sector_6,3071.38,2800.2200000000003,5871.6
2020,Thailand,Philippines,Sector_7,3011.68,2936.93,5948.61
2020,Thailand,Philippines,Sector_8,3027.81,2836.28,5864.09
2020,Thailand,Switzerland,Sector_1,3758.41,3393.1200000000003,7151.53
2020,Thailand,Switzerland,Sector_2,2903.31,2812.38,5715.6900000000005
2020,Thailand,Switzerland,Sector_3,2843.59,3027.38,5870.97
2020,Thailand,Switzerland,Sector_4,2843.93,2753.42,5597.35
2020,Thailand,Switzerland,Sector_5,3574.54,3322.45,6896.99
2020,Thailand,Switzerland,Sector_6,3385.97,3431.63,6817.6
2020,Thailand,Switzerland,Sector_7,2931.62,2992.81,5924.43
2020,Thailand,Switzerland,Sector_8,2949.2799999999997,2792.37,5741.65
2020,Thailand,Thailand,Sector_1,3710.52,3684.4,7394.92
2020,Thailand,Thailand,Sector_2,2994.01,3027.08,6021.09
2020,Thailand,Thailand,Sector_3,3698.7,3211.2200000000003,6909.92
2020,Thailand,Thailand,Sector_4,2868.52,3125.67,5994.19
2020,Thailand,Thailand,Sector_5,2891.94,2944.16,5836.1
2020,Thailand,Thailand,Sector_6,3229.46,3266.36,6495.82
2020,Thailand,Thailand,Sector_7,3359.7,2736.88,6096.58
2020,Thailand,Thailand,Sector_8,2859.64,3085.97,5945.61
2020,Thailand,United Arab Emirates,Sector_1,3153.38,2906.48,6059.860000000001
2020,Thailand,United Arab Emirates,Sector_2,3396.69,3149.98,6546.67
2020,Thailand,United Arab Emirates,Sector_3,2888.38,2624.12,5512.5
2020,Thailand,United Arab Emirates,Sector_4,2804.5299999999997,2842.89,5647.42
2020,Thailand,United Arab Emirates,Sector_5,2448.02,2310.9500000000003,4758.97
2020,Thailand,United Arab Emirates,Sector_6,3338.33,3185.75,6524.08
2020,Thailand,United Arab Emirates,Sector_7,3066.45,2921.37,5987.82
2020,Thailand,United Arab Emirates,Sector_8,2563.11,2483.3,5046.41
2020,Thailand,United States,Sector_1,3604.51,3509.74,7114.25
2020,Thailand,United States,Sector_2,3155.58,2829.0299999999997,5984.61
2020,Thailand,United States,Sector_3,3095.3900000000003,2984.31,6079.7
2020,Thailand,United States,Sector_4,2723.73,3022.75,5746.48
2020,Thailand,United States,Sector_5,3332.3599999999997,2813.0,6145.36
2020,Thailand,United States,Sector_6,2877.9700000000003,2846.83,5724.8
2020,Thailand,United States,Sector_7,2998.81,3150.16,6148.97
2020,Thailand,United States,Sector_8,3947.4700000000003,3604.69,7552.16
2020,Thailand,Vietnam,Sector_1,3303.2799999999997,3253.7200000000003,6557.0
2020,Thailand,Vietnam,Sector_2,3021.62,3223.3,6244.919999999999
2020,Thailand,Vietnam,Sector_3,3324.18,3357.67,6681.85
2020,Thailand,Vietnam,Sector_4,3530.74,3373.7,6904.44
2020,Thailand,Vietnam,Sector_5,2783.64,2606.47,5390.110000000001
2020,Thailand,Vietnam,Sector_6,3280.04,3448.89,6728.93
2020,Thailand,Vietnam,Sector_7,2721.92,2575.5099999999998,5297.43
2020,Thailand,Vietnam,Sector_8,3141.2599999999998,3096.64,6237.9
2020,United Arab Emirates,Australia,Sector_1,2865.11,2697.08,5562.1900000000005
2020,United Arab Emirates,Australia,Sector_2,2787.75,2966.77,5754.52
2020,United Arab Emirates,Australia,Sector_3,2894.33,2978.52,5872.85
2020,United Arab Emirates,Australia,Sector_4,3208.11,2838.14,6046.25
2020,United Arab Emirates,Australia,Sector_5,2716.37,2936.9399999999996,5653.3099999999995
2020,United Arab Emirates,Australia,Sector_6,2638.96,2630.08,5269.04
2020,United Arab Emirates,Australia,Sector_7,2852.73,2661.55,5514.28
2020,United Arab Emirates,Australia,Sector_8,3558.23,3268.34,6826.57
2020,United Arab Emirates,France,Sector_1,3031.75,3217.59,6249.34
2020,United Arab Emirates,France,Sector_2,3089.41,3233.14,6322.55
2020,United Arab Emirates,France,Sector_3,3087.2,3624.82,6712.02
2020,United Arab Emirates,France,Sector_4,2904.17,2937.05,5841.22
2020,United Arab Emirates,France,Sector_5,3555.5299999999997,3664.8100000000004,7220.34
2020,United Arab Emirates,France,Sector_6,2828.37,2669.77,5498.139999999999
2020,United Arab Emirates,France,Sector_7,2808.39,2790.98,5599.37
2020,United Arab Emirates,France,Sector_8,3252.68,3451.5699999999997,6704.25
2020,United Arab Emirates,Germany,Sector_1,3132.56,3342.52,6475.08
2020,United Arab Emirates,Germany,Sector_2,2980.34,2760.41,5740.75
2020,United Arab Emirates,Germany,Sector_3,2182.62,2074.92,4257.54
2020,United Arab Emirates,Germany,Sector_4,2884.13,2837.52,5721.65
2020,United Arab Emirates,Germany,Sector_5,3210.21,3617.98,6828.1900000000005
2020,United Arab Emirates,Germany,Sector_6,2907.17,3394.84,6302.01
2020,United Arab Emirates,Germany,Sector_7,2735.12,2595.56,5330.68
2020,United Arab Emirates,Germany,Sector_8,2673.68,2724.33,5398.01
2020,United Arab Emirates,"Hong Kong, China",Sector_1,2529.26,2663.0,5192.26
2020,United Arab Emirates,"Hong Kong, China",Sector_2,2509.9700000000003,3433.44,5943.41
2020,United Arab Emirates,"Hong Kong, China",Sector_3,2807.34,3151.71,5959.05
2020,United Arab Emirates,"Hong Kong, China",Sector_4,2749.51,2546.8500000000004,5296.36
2020,United Arab Emirates,"Hong Kong, China",Sector_5,3249.6,3187.58,6437.179999999999
2020,United Arab Emirates,"Hong Kong, China",Sector_6,2787.86,2877.0299999999997,5664.889999999999
2020,United Arab Emirates,"Hong Kong, China",Sector_7,3334.24,3088.71,6422.95
2020,United Arab Emirates,"Hong Kong, China",Sector_8,2690.8,2641.48,5332.28
2020,United Arab Emirates,India,Sector_1,3072.21,2830.5,5902.71
2020,United Arab Emirates,India,Sector_2,3142.81,3104.3,6247.11
2020,United Arab Emirates,India,Sector_3,2968.9,2916.08,5884.98
2020,United Arab Emirates,India,Sector_4,3365.29,3425.4700000000003,6790.76
2020,United Arab Emirates,India,Sector_5,3144.9,3039.01,6183.91
2020,United Arab Emirates,India,Sector_6,3448.7299999999996,3498.69,6947.42
2020,United Arab Emirates,India,Sector_7,2853.2200000000003,3183.08,6036.3
2020,United Arab Emirates,India,Sector_8,3075.66,3186.83,6262.49
2020,United Arab Emirates,Indonesia,Sector_1,3352.27,3399.41,6751.68
2020,United Arab Emirates,Indonesia,Sector_2,3249.45,3146.5299999999997,6395.9800000000005
2020,United Arab Emirates,Indonesia,Sector_3,3086.16,3401.66,6487.82
2020,United Arab Emirates,Indonesia,Sector_4,2674.1899999999996,2637.64,5311.83
2020,United Arab Emirates,Indonesia,Sector_5,3167.58,3265.08,6432.66
2020,United Arab Emirates,Indonesia,Sector_6,3383.76,3009.39,6393.15
2020,United Arab Emirates,Indonesia,Sector_7,3047.9700000000003,2735.43,5783.4
2020,United Arab Emirates,Indonesia,Sector_8,3516.9700000000003,3038.6,6555.57
2020,United Arab Emirates,Japan,Sector_1,3509.9,3369.09,6878.99
2020,United Arab Emirates,Japan,Sector_2,2752.76,3114.9700000000003,5867.73
2020,United Arab Emirates,Japan,Sector_3,2314.93,2694.81,5009.74
2020,United Arab Emirates,Japan,Sector_4,2990.21,3136.08,6126.29
2020,United Arab Emirates,Japan,Sector_5,3351.7200000000003,3107.08,6458.8
2020,United Arab Emirates,Japan,Sector_6,2863.76,3218.04,6081.8
2020,United Arab Emirates,Japan,Sector_7,3095.11,3492.91,6588.02
2020,United Arab Emirates,Japan,Sector_8,2803.7999999999997,2885.75,5689.55
2020,United Arab Emirates,"Korea, Rep.",Sector_1,3464.37,3062.73,6527.1
2020,United Arab Emirates,"Korea, Rep.",Sector_2,3298.96,3577.58,6876.54
2020,United Arab Emirates,"Korea, Rep.",Sector_3,3132.15,3345.06,6477.21
2020,United Arab Emirates,"Korea, Rep.",Sector_4,2941.04,3080.18,6021.22
2020,United Arab Emirates,"Korea, Rep.",Sector_5,2913.13,3289.2200000000003,6202.35
2020,United Arab Emirates,"Korea, Rep.",Sector_6,2220.09,2341.23,4561.32
2020,United Arab Emirates,"Korea, Rep.",Sector_7,3496.85,3302.71,6799.5599999999995
2020,United Arab Emirates,"Korea, Rep.",Sector_8,3024.35,3046.88,6071.23
2020,United Arab Emirates,Malaysia,Sector_1,2824.1000000000004,3019.09,5843.19
2020,United Arab Emirates,Malaysia,Sector_2,3262.06,2825.39,6087.45
2020,United Arab Emirates,Malaysia,Sector_3,3138.68,2626.64,5765.32
2020,United Arab Emirates,Malaysia,Sector_4,3272.05,3213.44,6485.49
2020,United Arab Emirates,Malaysia,Sector_5,3006.56,2803.04,5809.6
2020,United Arab Emirates,Malaysia,Sector_6,2759.05,3378.9,6137.95
2020,United Arab Emirates,Malaysia,Sector_7,3080.59,3138.71,6219.3
2020,United Arab Emirates,Malaysia,Sector_8,4103.37,4132.1,8235.47
2020,United Arab Emirates,Netherlands,Sector_1,3181.7799999999997,3549.3,6731.08
2020,United Arab Emirates,Netherlands,Sector_2,3064.19,3582.35,6646.54
2020,United Arab Emirates,Netherlands,Sector_3,3594.41,3673.95,7268.36
2020,United Arab Emirates,Netherlands,Sector_4,2956.8,3067.1,6023.9
2020,United Arab Emirates,Netherlands,Sector_5,3110.6499999999996,2975.64,6086.29
2020,United Arab Emirates,Netherlands,Sector_6,2576.01,2542.69,5118.7
2020,United Arab Emirates,Netherlands,Sector_7,2589.37,2663.56,5252.93
2020,United Arab Emirates,Netherlands,Sector_8,2433.41,2273.99,4707.4
2020,United Arab Emirates,Philippines,Sector_1,2431.6,2397.16,4828.76
2020,United Arab Emirates,Philippines,Sector_2,2572.0299999999997,2777.04,5349.07
2020,United Arab Emirates,Philippines,Sector_3,3198.99,3336.26,6535.25
2020,United Arab Emirates,Philippines,Sector_4,2649.02,2663.09,5312.11
2020,United Arab Emirates,Philippines,Sector_5,2628.61,2816.68,5445.29
2020,United Arab Emirates,Philippines,Sector_6,2905.71,3231.61,6137.32
2020,United Arab Emirates,Philippines,Sector_7,3266.41,2688.9700000000003,5955.38
2020,United Arab Emirates,Philippines,Sector_8,3307.23,3214.15,6521.38
2020,United Arab Emirates,Switzerland,Sector_1,2988.8100000000004,3055.91,6044.719999999999
2020,United Arab Emirates,Switzerland,Sector_2,2440.7,2367.17,4807.87
2020,United Arab Emirates,Switzerland,Sector_3,2870.4900000000002,2886.1400000000003,5756.63
2020,United Arab Emirates,Switzerland,Sector_4,2987.2200000000003,3009.86,5997.08
2020,United Arab Emirates,Switzerland,Sector_5,2947.63,3048.69,5996.32
2020,United Arab Emirates,Switzerland,Sector_6,3256.25,3163.1,6419.35
2020,United Arab Emirates,Switzerland,Sector_7,3214.33,3562.01,6776.34
2020,United Arab Emirates,Switzerland,Sector_8,3280.98,3441.32,6722.3
2020,United Arab Emirates,Thailand,Sector_1,2619.62,2909.62,5529.24
2020,United Arab Emirates,Thailand,Sector_2,2911.61,2878.56,5790.17
2020,United Arab Emirates,Thailand,Sector_3,2861.25,2874.4,5735.65
2020,United Arab Emirates,Thailand,Sector_4,2692.76,2691.19,5383.95
2020,United Arab Emirates,Thailand,Sector_5,3293.7,3304.57,6598.27
2020,United Arab Emirates,Thailand,Sector_6,2968.09,3020.16,5988.25
2020,United Arab Emirates,Thailand,Sector_7,2833.14,2991.69,5824.83
2020,United Arab Emirates,Thailand,Sector_8,3429.08,3348.17,6777.25
2020,United Arab Emirates,United Arab Emirates,Sector_1,2948.67,2636.7400000000002,5585.41
2020,United Arab Emirates,United Arab Emirates,Sector_2,3021.63,2848.89,5870.52
2020,United Arab Emirates,United Arab Emirates,Sector_3,2563.49,2618.92,5182.41
2020,United Arab Emirates,United Arab Emirates,Sector_4,2814.35,2752.48,5566.83
2020,United Arab Emirates,United Arab Emirates,Sector_5,3357.89,3153.0,6510.889999999999
2020,United Arab Emirates,United Arab Emirates,Sector_6,2828.49,3194.23,6022.72
2020,United Arab Emirates,United Arab Emirates,Sector_7,2995.71,2770.15,5765.860000000001
2020,United Arab Emirates,United Arab Emirates,Sector_8,3060.31,3028.51,6088.82
2020,United Arab Emirates,United States,Sector_1,3233.72,3146.2,6379.92
2020,United Arab Emirates,United States,Sector_2,2704.86,3070.1800000000003,5775.04
2020,United Arab Emirates,United States,Sector_3,2852.23,2926.48,5778.71
2020,United Arab Emirates,United States,Sector_4,2858.55,3120.62,5979.17
2020,United Arab Emirates,United States,Sector_5,2573.6,2605.54,5179.14
2020,United Arab Emirates,United States,Sector_6,3292.33,3590.95,6883.28
2020,United Arab Emirates,United States,Sector_7,3141.09,3047.63,6188.719999999999
2020,United Arab Emirates,United States,Sector_8,3281.64,3145.86,6427.5
2020,United Arab Emirates,Vietnam,Sector_1,3013.82,2942.54,5956.36
2020,United Arab Emirates,Vietnam,Sector_2,3095.9,3011.09,6106.99
2020,United Arab Emirates,Vietnam,Sector_3,3065.31,3071.56,6136.87
2020,United Arab Emirates,Vietnam,Sector_4,3015.69,3202.88,6218.57
2020,United Arab Emirates,Vietnam,Sector_5,3017.69,3368.9900000000002,6386.68
2020,United Arab Emirates,Vietnam,Sector_6,2295.51,2221.6400000000003,4517.15
2020,United Arab Emirates,Vietnam,Sector_7,3510.75,3655.34,7166.09
2020,United Arab Emirates,Vietnam,Sector_8,3490.46,3526.4,7016.860000000001
2020,United States,Australia,Sector_1,2493.77,2244.1099999999997,4737.88
2020,United States,Australia,Sector_2,3047.4900000000002,3001.11,6048.6
2020,United States,Australia,Sector_3,3370.46,3294.54,6665.0
2020,United States,Australia,Sector_4,3051.59,2984.9900000000002,6036.58
2020,United States,Australia,Sector_5,3707.55,3355.91,7063.46
2020,United States,Australia,Sector_6,2572.7799999999997,2360.91,4933.6900000000005
2020,United States,Australia,Sector_7,3022.39,2997.7599999999998,6020.15
2020,United States,Australia,Sector_8,2622.74,2887.87,5510.61
2020,United States,France,Sector_1,3468.19,3231.71,6699.9
2020,United States,France,Sector_2,3256.45,2804.88,6061.33
2020,United States,France,Sector_3,2648.23,2918.59,5566.82
2020,United States,France,Sector_4,2919.89,3112.27,6032.16
2020,United States,France,Sector_5,2812.82,3272.62,6085.4400000000005
2020,United States,France,Sector_6,2412.91,2623.31,5036.22
2020,United States,France,Sector_7,2645.64,2747.71,5393.35
2020,United States,France,Sector_8,2881.83,3297.27,6179.1
2020,United States,Germany,Sector_1,3228.04,3429.02,6657.0599999999995
2020,United States,Germany,Sector_2,3268.9,3509.04,6777.94
2020,United States,Germany,Sector_3,3036.41,3013.41,6049.82
2020,United States,Germany,Sector_4,2742.71,2763.76,5506.469999999999
2020,United States,Germany,Sector_5,3164.49,3463.8,6628.29
2020,United States,Germany,Sector_6,3456.75,3224.12,6680.87
2020,United States,Germany,Sector_7,3413.77,3312.02,6725.79
2020,United States,Germany,Sector_8,3062.26,2734.75,5797.01
2020,United States,"Hong Kong, China",Sector_1,3045.29,2864.6800000000003,5909.97
2020,United States,"Hong Kong, China",Sector_2,3311.56,3464.71,6776.27
2020,United States,"Hong Kong, China",Sector_3,2727.09,2692.75,5419.84
2020,United States,"Hong Kong, China",Sector_4,2884.63,2712.39,5597.02
2020,United States,"Hong Kong, China",Sector_5,2745.36,3037.86,5783.219999999999
2020,United States,"Hong Kong, China",Sector_6,2988.4300000000003,2966.39,5954.82
2020,United States,"Hong Kong, China",Sector_7,2784.4700000000003,2451.68,5236.15
2020,United States,"Hong Kong, China",Sector_8,2939.41,2882.42,5821.83
2020,United States,India,Sector_1,3362.84,3571.58,6934.42
2020,United States,India,Sector_2,3569.82,3165.41,6735.23
2020,United States,India,Sector_3,3413.8,3125.8,6539.6
2020,United States,India,Sector_4,2767.9,2523.94,5291.84
2020,United States,India,Sector_5,2955.86,2955.73,5911.59
2020,United States,India,Sector_6,2755.0299999999997,2840.75,5595.78
2020,United States,India,Sector_7,3235.8,2976.37,6212.17
2020,United States,India,Sector_8,3270.6400000000003,2947.42,6218.0599999999995
2020,United States,Indonesia,Sector_1,2734.49,2788.54,5523.03
2020,United States,Indonesia,Sector_2,3170.58,3115.5699999999997,6286.15
2020,United States,Indonesia,Sector_3,3200.48,2938.13,6138.61
2020,United States,Indonesia,Sector_4,3102.08,2953.22,6055.3
2020,United States,Indonesia,Sector_5,3718.9300000000003,3520.4,7239.33
2020,United States,Indonesia,Sector_6,2851.82,2957.45,5809.27
2020,United States,Indonesia,Sector_7,3010.19,3225.65,6235.84
2020,United States,Indonesia,Sector_8,2482.29,2517.42,4999.71
2020,United States,Japan,Sector_1,3063.7,3317.73,6381.43
2020,United States,Japan,Sector_2,3620.44,3489.61,7110.05
2020,United States,Japan,Sector_3,3344.73,3211.5699999999997,6556.3
2020,United States,Japan,Sector_4,2476.44,2438.71,4915.15
2020,United States,Japan,Sector_5,3622.74,3604.06,7226.8
2020,United States,Japan,Sector_6,3030.79,3178.86,6209.65
2020,United States,Japan,Sector_7,3203.46,3468.83,6672.29
2020,United States,Japan,Sector_8,3531.93,3227.55,6759.4800000000005
2020,United States,"Korea, Rep.",Sector_1,2785.45,2923.81,5709.26
2020,United States,"Korea, Rep.",Sector_2,2913.69,2824.13,5737.82
2020,United States,"Korea, Rep.",Sector_3,2905.22,3267.02,6172.24
2020,United States,"Korea, Rep.",Sector_4,3126.54,3087.71,6214.25
2020,United States,"Korea, Rep.",Sector_5,2915.16,3279.05,6194.21
2020,United States,"Korea, Rep.",Sector_6,3194.6,3160.31,6354.91
2020,United States,"Korea, Rep.",Sector_7,3283.19,3148.33,6431.52
2020,United States,"Korea, Rep.",Sector_8,2827.52,3216.25,6043.7699999999995
2020,United States,Malaysia,Sector_1,3097.26,3106.25,6203.51
2020,United States,Malaysia,Sector_2,2606.23,2728.91,5335.14
2020,United States,Malaysia,Sector_3,2422.52,2494.66,4917.18
2020,United States,Malaysia,Sector_4,2320.91,2213.8,4534.71
2020,United States,Malaysia,Sector_5,2872.25,3138.63,6010.88
2020,United States,Malaysia,Sector_6,2863.05,3006.09,5869.139999999999
2020,United States,Malaysia,Sector_7,3106.07,3128.86,6234.93
2020,United States,Malaysia,Sector_8,2824.28,2688.98,5513.26
2020,United States,Netherlands,Sector_1,3338.2799999999997,3762.83,7101.110000000001
2020,United States,Netherlands,Sector_2,2872.7200000000003,2772.33,5645.05
2020,United States,Netherlands,Sector_3,2434.36,2231.2,4665.5599999999995
2020,United States,Netherlands,Sector_4,2743.98,2959.7200000000003,5703.7
2020,United States,Netherlands,Sector_5,3773.18,3484.62,7257.8
2020,United States,Netherlands,Sector_6,2938.12,3056.52,5994.639999999999
2020,United States,Netherlands,Sector_7,3458.88,3753.66,7212.54
2020,United States,Netherlands,Sector_8,3238.03,3001.45,6239.48
2020,United States,Philippines,Sector_1,3575.25,4003.32,7578.57
2020,United States,Philippines,Sector_2,3224.67,3214.76,6439.43
2020,United States,Philippines,Sector_3,2841.6,2964.33,5805.93
2020,United States,Philippines,Sector_4,3633.5,3251.85,6885.35
2020,United States,Philippines,Sector_5,2639.41,2386.3,5025.71
