"GLOBALEVENTID","SQLDATE","MonthYear","Year","FractionDate","Actor1Code","Actor1Name","Actor1CountryCode","Actor1KnownGroupCode","Actor1EthnicCode","Actor1Religion1Code","Actor1Religion2Code","Actor1Type1Code","Actor1Type2Code","Actor1Type3Code","Actor2Code","Actor2Name","Actor2CountryCode","Actor2KnownGroupCode","Actor2EthnicCode","Actor2Religion1Code","Actor2Religion2Code","Actor2Type1Code","Actor2Type2Code","Actor2Type3Code","IsRootEvent","EventCode","EventBaseCode","EventRootCode","QuadClass","GoldsteinScale","NumMentions","NumSources","NumArticles","AvgTone","Actor1Geo_Type","Actor1Geo_FullName","Actor1Geo_CountryCode","Actor1Geo_ADM1Code","Actor1Geo_Lat","Actor1Geo_Long","Actor1Geo_FeatureID","Actor2Geo_Type","Actor2Geo_FullName","Actor2Geo_CountryCode","Actor2Geo_ADM1Code","Actor2Geo_Lat","Actor2Geo_Long","Actor2Geo_FeatureID","ActionGeo_Type","ActionGeo_FullName","ActionGeo_CountryCode","ActionGeo_ADM1Code","ActionGeo_Lat","ActionGeo_Long","ActionGeo_FeatureID","DATEADDED","SOURCEURL"
582654363,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"VNM","VIETNAM","VNM",NA,NA,NA,NA,NA,NA,NA,0,"192","192","19",4,-9.5,462,5,462,-2.77815689175669,3,"Washington, District of Columbia, United States","US","USDC",38.8951,-77.0364,531871,4,"Saigon, H? Chíinh, Vietnam, Republic Of","VM","VM20",10.75,106.667,-3730078,3,"Washington, District of Columbia, United States","US","USDC",38.8951,-77.0364,531871,20160926,"http://www.globalsecurity.org/military/library/news/2016/09/mil-160925-voa01.htm"
582654386,20160926,201609,2016,2016.7288,"USAEDU","ILLINOIS","USA",NA,NA,NA,NA,"EDU",NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"190","190","19",4,-10,4,2,4,-9.0625,3,"University Of Illinois, Illinois, United States","US","USIL",40.1086,-88.2284,420156,2,"Illinois, United States","US","USIL",40.3363,-89.0022,NA,3,"University Of Illinois, Illinois, United States","US","USIL",40.1086,-88.2284,420156,20160926,"http://www.lansingstatejournal.com/story/news/nation/2016/09/25/shooting-near-university-of-illinois-champaign/91075758/"
582654387,20160926,201609,2016,2016.7288,"USAEDU","ILLINOIS","USA",NA,NA,NA,NA,"EDU",NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"193","193","19",4,-10,6,3,6,-8.17841880341881,3,"Champaign, Illinois, United States","US","USIL",40.1164,-88.2434,405936,3,"Champaign, Illinois, United States","US","USIL",40.1164,-88.2434,405936,3,"Champaign, Illinois, United States","US","USIL",40.1164,-88.2434,405936,20160926,"http://www.lansingstatejournal.com/story/news/nation/2016/09/25/shooting-near-university-of-illinois-champaign/91075758/"
582654406,20160926,201609,2016,2016.7288,"USAGOV","TEXAS","USA",NA,NA,NA,NA,"GOV",NA,NA,"USA","DALLAS","USA",NA,NA,NA,NA,NA,NA,NA,1,"193","193","19",4,-10,6,1,6,-1.83246073298429,3,"Fort Worth, Texas, United States","US","USTX",32.7254,-97.3208,1380947,3,"Fort Worth, Texas, United States","US","USTX",32.7254,-97.3208,1380947,3,"Fort Worth, Texas, United States","US","USTX",32.7254,-97.3208,1380947,20160926,"http://www.fox4news.com/news/207728366-story"
582654435,20160926,201609,2016,2016.7288,"USAMED","UNITED STATES","USA",NA,NA,NA,NA,"MED",NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"111","111","11",3,-2,9,3,9,-3.65682137834037,2,"New York, United States","US","USNY",42.1497,-74.9384,NA,2,"New York, United States","US","USNY",42.1497,-74.9384,NA,2,"New York, United States","US","USNY",42.1497,-74.9384,NA,20160926,"http://www.wcvb.com/money/the-weekend-americas-newspapers-called-donald-trump-a-liar/41822678"
582656215,20160926,201609,2016,2016.7288,"AUS","AUSTRALIAN","AUS",NA,NA,NA,NA,NA,NA,NA,"AUSHLH","AUSTRALIA","AUS",NA,NA,NA,NA,"HLH",NA,NA,1,"112","112","11",3,-2,2,1,2,-3.65497076023392,4,"Melbourne, Victoria, Australia","AS","AS07",-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia","AS","AS07",-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia","AS","AS07",-37.8167,144.967,-1586844,20160926,"http://www.boorowanewsonline.com.au/story/4184094/australian-surgeons-accused-of-cartel-behaviour-to-control-fees/?cs=4065"
582656227,20160926,201609,2016,2016.7288,"AUSGOV","AUSTRALIA","AUS",NA,NA,NA,NA,"GOV",NA,NA,"AUSBUS","AUSTRALIA","AUS",NA,NA,NA,NA,"BUS",NA,NA,0,"130","130","13",3,-4.4,6,1,6,2.1978021978022,4,"Townsville, Queensland, Australia","AS","AS04",-19.2664,146.806,-1605526,4,"Townsville, Queensland, Australia","AS","AS04",-19.2664,146.806,-1605526,4,"Townsville, Queensland, Australia","AS","AS04",-19.2664,146.806,-1605526,20160926,"http://www.townsvillebulletin.com.au/news/details-of-singapore-agreement-to-be-released-when-leader-visits/news-story/7f05c67513637ab3383d3bf692c840c6?nk=e236bc508ac54965401642c4789ce50e-1474849874"
582656378,20160926,201609,2016,2016.7288,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,"CHNGOV","CHINA","CHN",NA,NA,NA,NA,"GOV",NA,NA,0,"164","164","16",4,-7,2,1,2,-0.53191489361702,4,"Hangzhou, Zhejiang, China","CH","CH02",30.2553,120.169,-1908366,4,"Hangzhou, Zhejiang, China","CH","CH02",30.2553,120.169,-1908366,4,"Hangzhou, Zhejiang, China","CH","CH02",30.2553,120.169,-1908366,20160926,"http://learningenglish.voanews.com/a/china-involvment-british-nuclear-power-plant-debated/3520926.html"
582656388,20160926,201609,2016,2016.7288,"CHNGOV","CHINESE","CHN",NA,NA,NA,NA,"GOV",NA,NA,"CHNGOV","XI JINPING","CHN",NA,NA,NA,NA,"GOV",NA,NA,0,"164","164","16",4,-7,6,1,6,-0.53191489361702,4,"Hangzhou, Zhejiang, China","CH","CH02",30.2553,120.169,-1908366,4,"Hangzhou, Zhejiang, China","CH","CH02",30.2553,120.169,-1908366,4,"Hangzhou, Zhejiang, China","CH","CH02",30.2553,120.169,-1908366,20160926,"http://learningenglish.voanews.com/a/china-involvment-british-nuclear-power-plant-debated/3520926.html"
582656745,20160926,201609,2016,2016.7288,"FRA","FRANCE","FRA",NA,NA,NA,NA,NA,NA,NA,"USA","A US","USA",NA,NA,NA,NA,NA,NA,NA,1,"164","164","16",4,-7,41,31,41,-6.33406439915538,1,"France","FR","FR",46,2,NA,4,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,3,"Washington, District of Columbia, United States","US","USDC",38.8951,-77.0364,531871,20160926,"http://timesofindia.indiatimes.com/world/middle-east/Russia-under-fire-at-UN-as-air-strikes-pound-Syrias-Aleppo/articleshow/54515908.cms"
582656746,20160926,201609,2016,2016.7288,"FRA","FRANCE","FRA",NA,NA,NA,NA,NA,NA,NA,"USA","A US","USA",NA,NA,NA,NA,NA,NA,NA,1,"164","164","16",4,-7,32,27,32,-6.25329626082164,1,"United Kingdom","UK","UK",54,-2,NA,3,"Washington, District of Columbia, United States","US","USDC",38.8951,-77.0364,531871,1,"France","FR","FR",46,2,NA,20160926,"http://timesofindia.indiatimes.com/world/middle-east/Russia-under-fire-at-UN-as-air-strikes-pound-Syrias-Aleppo/articleshow/54515908.cms"
582658004,20160926,201609,2016,2016.7288,"USA","A US","USA",NA,NA,NA,NA,NA,NA,NA,"FRA","FRANCE","FRA",NA,NA,NA,NA,NA,NA,NA,1,"164","164","16",4,-7,41,31,41,-6.33406439915538,4,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,1,"France","FR","FR",46,2,NA,3,"Washington, District of Columbia, United States","US","USDC",38.8951,-77.0364,531871,20160926,"http://timesofindia.indiatimes.com/world/middle-east/Russia-under-fire-at-UN-as-air-strikes-pound-Syrias-Aleppo/articleshow/54515908.cms"
582658005,20160926,201609,2016,2016.7288,"USA","A US","USA",NA,NA,NA,NA,NA,NA,NA,"FRA","FRANCE","FRA",NA,NA,NA,NA,NA,NA,NA,1,"164","164","16",4,-7,32,27,32,-6.25329626082164,3,"Washington, District of Columbia, United States","US","USDC",38.8951,-77.0364,531871,1,"United Kingdom","UK","UK",54,-2,NA,1,"France","FR","FR",46,2,NA,20160926,"http://timesofindia.indiatimes.com/world/middle-east/Russia-under-fire-at-UN-as-air-strikes-pound-Syrias-Aleppo/articleshow/54515908.cms"
582658069,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"MNCUSA","ORACLE CORP","USA",NA,NA,NA,NA,"MNC",NA,NA,1,"120","120","12",3,-4,2,1,2,0.930713547052743,1,"United States","US","US",38,-97,NA,1,"United States","US","US",38,-97,NA,1,"United States","US","US",38,-97,NA,20160926,"http://www.wkrb13.com/markets/1734674/oracle-corp-s-orcl-buy-rating-reaffirmed-at-goldman-sachs-group-inc.html"
582658080,20160926,201609,2016,2016.7288,"USA","NASHVILLE","USA",NA,NA,NA,NA,NA,NA,NA,"USACOP","NASHVILLE","USA",NA,NA,NA,NA,"COP",NA,NA,1,"193","193","19",4,-10,60,6,60,-8.96006949519276,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,20160926,"http://fox17.com/news/local/one-killed-in-north-nashville-nightclub-shooting-one-critical"
582658091,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"USAGOV","HILLARY CLINTON","USA",NA,NA,NA,NA,"GOV",NA,NA,1,"110","110","11",3,-2,21,7,21,-2.92617997146583,3,"Washington, District of Columbia, United States","US","USDC",38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States","US","USDC",38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States","US","USDC",38.8951,-77.0364,531871,20160926,"http://nypost.com/2016/09/25/donald-trumps-big-test-and-other-notable-comments/"
582658092,20160926,201609,2016,2016.7288,"USA","SAN FRANCISCO","USA",NA,NA,NA,NA,NA,NA,NA,"USAGOV","UNITED STATES","USA",NA,NA,NA,NA,"GOV",NA,NA,0,"190","190","19",4,-10,2,1,2,-3.22307039864292,3,"San Francisco, California, United States","US","USCA",37.7749,-122.419,277593,3,"San Francisco, California, United States","US","USCA",37.7749,-122.419,277593,3,"Mission District, California, United States","US","USCA",37.7599,-122.419,1659145,20160926,"http://www.statter911.com/2016/09/25/sex-ambulance-sexual-harassment-stolen-property-bad-week-san-francisco-fd/"
582658093,20160926,201609,2016,2016.7288,"USA","SAN FRANCISCO","USA",NA,NA,NA,NA,NA,NA,NA,"USAGOV","UNITED STATES","USA",NA,NA,NA,NA,"GOV",NA,NA,0,"190","190","19",4,-10,2,1,2,-3.22307039864292,3,"San Francisco, California, United States","US","USCA",37.7749,-122.419,277593,3,"San Francisco, California, United States","US","USCA",37.7749,-122.419,277593,3,"San Francisco, California, United States","US","USCA",37.7749,-122.419,277593,20160926,"http://www.statter911.com/2016/09/25/sex-ambulance-sexual-harassment-stolen-property-bad-week-san-francisco-fd/"
582658110,20160926,201609,2016,2016.7288,"USABUS","UNITED STATES","USA",NA,NA,NA,NA,"BUS",NA,NA,"MNCUSA","ORACLE CORP","USA",NA,NA,NA,NA,"MNC",NA,NA,1,"120","120","12",3,-4,4,1,4,0.930713547052743,1,"United States","US","US",38,-97,NA,1,"United States","US","US",38,-97,NA,1,"United States","US","US",38,-97,NA,20160926,"http://www.wkrb13.com/markets/1734674/oracle-corp-s-orcl-buy-rating-reaffirmed-at-goldman-sachs-group-inc.html"
582659989,20160926,201609,2016,2016.7288,"DEU","BERLIN","DEU",NA,NA,NA,NA,NA,NA,NA,"MNCDEU","DEUTSCHE BANK","DEU",NA,NA,NA,NA,"MNC",NA,NA,1,"120","120","12",3,-4,2,1,2,-4.68085106382979,4,"Frankfurt, Brandenburg, Germany","GM","GM11",52.35,14.55,-1771146,4,"Frankfurt, Brandenburg, Germany","GM","GM11",52.35,14.55,-1771146,4,"Frankfurt, Brandenburg, Germany","GM","GM11",52.35,14.55,-1771146,20160926,"http://www.thestar.com.my/business/business-news/2016/09/26/merkel-rules-out-assistance-for-deutsche-bank/"
582660713,20160926,201609,2016,2016.7288,"MNCJPN","HONDA","JPN",NA,NA,NA,NA,"MNC",NA,NA,"USA","AMERICAN","USA",NA,NA,NA,NA,NA,NA,NA,0,"110","110","11",3,-2,4,1,4,-0.0845308537616201,1,"United States","US","US",38,-97,NA,1,"United States","US","US",38,-97,NA,1,"United States","US","US",38,-97,NA,20160926,"http://www.eastbaytimes.com/2016/09/25/indian-americans-no-sure-bet-to-fall-in-line-for-khanna/"
582660716,20160926,201609,2016,2016.7288,"MNCUSA","DISNEY","USA",NA,NA,NA,NA,"MNC",NA,NA,"AUS","SYDNEY","AUS",NA,NA,NA,NA,NA,NA,NA,1,"192","192","19",4,-9.5,15,3,15,1.46276595744681,4,"Canberra, Australian Capital Territory, Australia","AS","AS01",-35.2833,149.217,-1563952,4,"Canberra, Australian Capital Territory, Australia","AS","AS01",-35.2833,149.217,-1563952,4,"Canberra, Australian Capital Territory, Australia","AS","AS01",-35.2833,149.217,-1563952,20160926,"http://www.blayneychronicle.com.au/story/4187715/ndis-verdict-daunting-but-worth-it/?cs=4062"
582660718,20160926,201609,2016,2016.7288,"MNCUSA","GOLDMAN SACHS","USA",NA,NA,NA,NA,"MNC",NA,NA,"USA","NEW YORK","USA",NA,NA,NA,NA,NA,NA,NA,1,"110","110","11",3,-2,16,3,16,-4.28110220204094,2,"New York, United States","US","USNY",42.1497,-74.9384,NA,2,"New York, United States","US","USNY",42.1497,-74.9384,NA,2,"New York, United States","US","USNY",42.1497,-74.9384,NA,20160926,"http://www.thestar.com.my/business/business-news/2016/09/26/dealmaking-slump-in-asia-affects-goldman-sachs/"
582660727,20160926,201609,2016,2016.7288,"MNCUSAMED","GOOGLE","USA",NA,NA,NA,NA,"MNC","MED",NA,"USA","NEW YORK","USA",NA,NA,NA,NA,NA,NA,NA,1,"193","193","19",4,-10,6,1,6,-11.875,2,"New York, United States","US","USNY",42.1497,-74.9384,NA,2,"New York, United States","US","USNY",42.1497,-74.9384,NA,2,"New York, United States","US","USNY",42.1497,-74.9384,NA,20160926,"https://contacto-latino.com/en/news/201403/106056316/extremism-boils-over-in-jordan-as-a-writer-is-killed-for-insulting-islam-new-york-times/"
582660728,20160926,201609,2016,2016.7288,"MNCUSAMED","GOOGLE","USA",NA,NA,NA,NA,"MNC","MED",NA,"USAMED","UNITED STATES","USA",NA,NA,NA,NA,"MED",NA,NA,1,"193","193","19",4,-10,2,1,2,-11.875,2,"New York, United States","US","USNY",42.1497,-74.9384,NA,2,"New York, United States","US","USNY",42.1497,-74.9384,NA,2,"New York, United States","US","USNY",42.1497,-74.9384,NA,20160926,"https://contacto-latino.com/en/news/201403/106056316/extremism-boils-over-in-jordan-as-a-writer-is-killed-for-insulting-islam-new-york-times/"
582661221,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"MNCUSAMED","GOOGLE","USA",NA,NA,NA,NA,"MNC","MED",NA,0,"120","120","12",3,-4,4,1,4,-7.34522560335781,2,"Arizona, United States","US","USAZ",33.7712,-111.388,NA,2,"Arizona, United States","US","USAZ",33.7712,-111.388,NA,2,"Arizona, United States","US","USAZ",33.7712,-111.388,NA,20160926,"http://www.azcentral.com/story/news/local/gilbert/2016/09/25/fundraising-page-green-acre-owners-sparks-outrage/91084004/"
582661264,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"USAGOV","UNITED STATES","USA",NA,NA,NA,NA,"GOV",NA,NA,0,"110","110","11",3,-2,2,1,2,-0.9771986970684,2,"Michigan, United States","US","USMI",43.3504,-84.5603,NA,3,"Wayne State University, Michigan, United States","US","USMI",42.3561,-83.0685,1615906,3,"Wayne State University, Michigan, United States","US","USMI",42.3561,-83.0685,1615906,20160926,"http://motorcitymuckraker.com/2016/09/25/lone-board-member-opposed-25000-bonus-wsu-president-speaks/"
582661265,20160926,201609,2016,2016.7288,"USA","WASHINGTON","USA",NA,NA,NA,NA,NA,NA,NA,"USAGOV","HILLARY CLINTON","USA",NA,NA,NA,NA,"GOV",NA,NA,0,"111","111","11",3,-2,2,1,2,-0.37147102526003,3,"Washington, District of Columbia, United States","US","USDC",38.8951,-77.0364,531871,2,"New York, United States","US","USNY",42.1497,-74.9384,NA,2,"New York, United States","US","USNY",42.1497,-74.9384,NA,20160926,"http://www.washingtonexaminer.com/team-trump-clinton-endorsement-from-nyt-sign-of-rigged-system/article/2602803"
582661266,20160926,201609,2016,2016.7288,"USA","WASHINGTON","USA",NA,NA,NA,NA,NA,NA,NA,"USAGOV","HILLARY CLINTON","USA",NA,NA,NA,NA,"GOV",NA,NA,0,"111","111","11",3,-2,2,1,2,-0.37147102526003,2,"New York, United States","US","USNY",42.1497,-74.9384,NA,3,"Washington, District of Columbia, United States","US","USDC",38.8951,-77.0364,531871,2,"New York, United States","US","USNY",42.1497,-74.9384,NA,20160926,"http://www.washingtonexaminer.com/team-trump-clinton-endorsement-from-nyt-sign-of-rigged-system/article/2602803"
582661267,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"USAGOV","HILLARY CLINTON","USA",NA,NA,NA,NA,"GOV",NA,NA,1,"120","120","12",3,-4,2,1,2,-1.11111111111111,2,"Pennsylvania, United States","US","USPA",40.5773,-77.264,NA,2,"Pennsylvania, United States","US","USPA",40.5773,-77.264,NA,2,"Pennsylvania, United States","US","USPA",40.5773,-77.264,NA,20160926,"http://megynkelly.org/173567/donald-trump-gains-on-hillary-clinton-in-pennsylvania-with-help-from-defecting-democrats/"
582661268,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"USAGOV","HILLARY CLINTON","USA",NA,NA,NA,NA,"GOV",NA,NA,0,"134","134","13",3,-5.8,2,1,2,-2.62626262626262,3,"Army War College, District of Columbia, United States","US","USDC",38.8634,-77.0169,531541,3,"Army War College, District of Columbia, United States","US","USDC",38.8634,-77.0169,531541,3,"Army War College, District of Columbia, United States","US","USDC",38.8634,-77.0169,531541,20160926,"http://www.washingtonexaminer.com/ex-nsa-analyst-fbi-may-reopen-investigation-if-clinton-loses/article/2602804"
582661269,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"USAGOV","HILLARY CLINTON","USA",NA,NA,NA,NA,"GOV",NA,NA,0,"134","134","13",3,-5.8,1,1,1,-2.8169014084507,2,"New York, United States","US","USNY",42.1497,-74.9384,NA,1,"Israel","IS","IS",31.5,34.75,NA,2,"New York, United States","US","USNY",42.1497,-74.9384,NA,20160926,"http://www.washingtonexaminer.com/clinton-trump-ready-for-their-close-up/article/2602808"
582661270,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"USAGOV","HILLARY CLINTON","USA",NA,NA,NA,NA,"GOV",NA,NA,0,"134","134","13",3,-5.8,1,1,1,-2.8169014084507,2,"New York, United States","US","USNY",42.1497,-74.9384,NA,2,"Pennsylvania, United States","US","USPA",40.5773,-77.264,NA,2,"Pennsylvania, United States","US","USPA",40.5773,-77.264,NA,20160926,"http://www.washingtonexaminer.com/clinton-trump-ready-for-their-close-up/article/2602808"
582661271,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"USAGOV","HILLARY CLINTON","USA",NA,NA,NA,NA,"GOV",NA,NA,1,"134","134","13",3,-5.8,2,1,2,-1.61290322580646,2,"Pennsylvania, United States","US","USPA",40.5773,-77.264,NA,2,"Pennsylvania, United States","US","USPA",40.5773,-77.264,NA,2,"Pennsylvania, United States","US","USPA",40.5773,-77.264,NA,20160926,"http://www.washingtonexaminer.com/trump-threatens-clinton-in-pennsylvania/article/2602807"
582661324,20160926,201609,2016,2016.7288,"USAGOV","BARACK OBAMA","USA",NA,NA,NA,NA,"GOV",NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"111","111","11",3,-2,8,2,8,-2.07367021021194,2,"Florida, United States","US","USFL",27.8333,-81.717,NA,2,"Florida, United States","US","USFL",27.8333,-81.717,NA,2,"Florida, United States","US","USFL",27.8333,-81.717,NA,20160926,"http://web.tampabay.com/news/politics/stateroundup/politifact-florida-koch-backed-group-makes-outdated-attack-on-rep-patrick/2295182"
582661325,20160926,201609,2016,2016.7288,"USAGOV","HILLARY CLINTON","USA",NA,NA,NA,NA,"GOV",NA,NA,"USA","PENNSYLVANIA","USA",NA,NA,NA,NA,NA,NA,NA,1,"120","120","12",3,-4,6,1,6,-1.11111111111111,2,"Pennsylvania, United States","US","USPA",40.5773,-77.264,NA,2,"Pennsylvania, United States","US","USPA",40.5773,-77.264,NA,2,"Pennsylvania, United States","US","USPA",40.5773,-77.264,NA,20160926,"http://megynkelly.org/173567/donald-trump-gains-on-hillary-clinton-in-pennsylvania-with-help-from-defecting-democrats/"
582662850,20160926,201609,2016,2016.7288,"AUSGOV","AUSTRALIA","AUS",NA,NA,NA,NA,"GOV",NA,NA,"AUS","NEW SOUTH WALES","AUS",NA,NA,NA,NA,NA,NA,NA,1,"111","111","11",3,-2,1,1,1,-3.91389432485323,4,"Tweed River, New South Wales, Australia","AS","AS02",-28.1833,153.567,-1606089,4,"Sunshine Beach, Queensland, Australia","AS","AS04",-26.4067,153.113,11423529,4,"Tweed River, New South Wales, Australia","AS","AS02",-28.1833,153.567,-1606089,20160926,"http://www.tweeddailynews.com.au/news/greyhound-ban-a-balloon-in-the-wind-joyce/3093583/"
582663452,20160926,201609,2016,2016.7288,"JPN","JAPAN","JPN",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,0,"195","195","19",4,-10,2,1,2,-2.4602026049204,4,"Okinawa, Okinawa, Japan","JA","JA47",26.3358,127.801,136937,4,"Beijing, Beijing, China","CH","CH22",39.9289,116.388,-1898541,4,"Okinawa, Okinawa, Japan","JA","JA47",26.3358,127.801,136937,20160926,"http://johngaltfla.com/wordpress/2016/09/25/china-taunts-japan-again-with-8-planes-flying-by-okinawa-near-disputed-territory/"
582664034,20160926,201609,2016,2016.7288,"USA","MIAMI","USA",NA,NA,NA,NA,NA,NA,NA,"USACOP","MIAMI","USA",NA,NA,NA,NA,"COP",NA,NA,1,"193","193","19",4,-10,12,1,12,-8.14902152111454,3,"Miami, Florida, United States","US","USFL",25.7743,-80.1937,295004,3,"Miami, Florida, United States","US","USFL",25.7743,-80.1937,295004,3,"Miami, Florida, United States","US","USFL",25.7743,-80.1937,295004,20160926,"http://www.themalaymailonline.com/world/article/canadian-diplomats-son-in-deadly-florida-shooting-deported-home"
582664041,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"USAEDU","UNITED STATES","USA",NA,NA,NA,NA,"EDU",NA,NA,0,"111","111","11",3,-2,1,1,1,-1.94174757281554,2,"Washington, United States","US","USWA",47.3917,-121.571,NA,2,"Washington, United States","US","USWA",47.3917,-121.571,NA,1,"Bosnia-Herzegovina","BK","BK",44,18,NA,20160926,"http://www.cnn.com/2016/09/25/politics/donald-trump-campaign-record/"
582664042,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"USAEDU","UNITED STATES","USA",NA,NA,NA,NA,"EDU",NA,NA,0,"111","111","11",3,-2,1,1,1,-1.94174757281554,2,"Washington, United States","US","USWA",47.3917,-121.571,NA,2,"Washington, United States","US","USWA",47.3917,-121.571,NA,2,"Washington, United States","US","USWA",47.3917,-121.571,NA,20160926,"http://www.cnn.com/2016/09/25/politics/donald-trump-campaign-record/"
